,Size,Normalized Mean CBV,Normalized Mean CBF,Normalized Mean MTT,Normalized Mean WIR
0,6.075,0.5906963851540082,1.006197234444131,1.000249984164374,0.5594747561500731
1,22.11553125,2.098459165936376,1.53667358122703,1.226113377228385,1.6455532409320852
2,5.31815625,0.7493421521464633,1.1077295583725097,0.8994453216119142,0.43434188393374196
3,34.4806875,1.4995058611204093,1.5482987754039468,1.1176785021535438,1.3511324728304441
4,4.9258125,0.4436632427199475,0.4870955618734045,0.8149100618450036,0.4838774530338091
5,15.228,0.7493986698890002,0.6790369938329205,1.1398409396534606,0.9364065473858106
6,7.75321875,0.5915415538081061,0.7571404488203496,0.7916053702650488,0.6429741146909563
7,18.214875,1.0964032952771763,0.9235456731162783,1.1250217015304909,1.0542733194326002
